Group,Card,Number,Variant / Stamp,Source,Status,Price,Have,Image URL
,Archaludon,107/142,Non holo,Battle Box League Distribution (April 2026),Confirmed,?,0,
World Championship Deck Promos,,,,,,,,
,Raging Bolt,111/142,Signature,World Championship 2025 box,Confirmed,£2,1,
,Joltik,050/142,Signature,World Championship 2025 box,Confirmed,£2,1,
,Noctowl,115/142,Signature,World Championship 2025 box,Confirmed,£2,1,
,Hoothoot,114/142,Signature,World Championship 2025 box,Confirmed,£2,1,
,Fan Rotom,118/142,Signature,World Championship 2025 box,Confirmed,£2,1,
,Crispin,133/142,Signature,World Championship 2025 box,Confirmed,£2,1,
,Area Zero Under depths,131/142,Signature,World Championship 2025 box,Confirmed,£2,1,
Professor Program,,,,,,,,
,Kofu,166/142,Professor program stamped,Only 17 sets exist,Confirmed,?,0,
Base Set,,,,,,,,
,Venusaur ex,001/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Ledyba,002/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Ledyba,002/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Ledian,003/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Ledian,003/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Celebi,004/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Celebi,004/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Lileep,005/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Lileep,005/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Cradily,006/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Cradily,006/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Carnivine,007/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Carnivine,007/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Mow Rotom,008/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Mow Rotom,008/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Grubbin,009/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Grubbin,009/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Gossifleur,010/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Gossifleur,010/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Eldegoss,011/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Eldegoss,011/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Applin,012/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Applin,012/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Dipplin,013/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Dipplin,013/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Hydrapple ex,014/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Nymble,015/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Nymble,015/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Lokix,016/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Lokix,016/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Toedscool,017/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Toedscool,017/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Toedscruel,018/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Toedscruel,018/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Ponyta,019/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Ponyta,019/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Rapidash,020/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Rapidash,020/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Pansear,021/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Pansear,021/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Reshiram,022/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Reshiram,022/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Salandit,023/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Salandit,023/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Salazzle,024/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Salazzle,024/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Turtonator,025/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Turtonator,025/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Scorbunny,026/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Scorbunny,026/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Raboot,027/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Raboot,027/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Cinderace ex,028/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Charcadet,029/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Charcadet,029/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Blastoise ex,030/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Lapras,031/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Lapras,031/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Lapras ex,032/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Marill,033/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Marill,033/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Azumarill,034/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Azumarill,034/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Finneon,035/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Finneon,035/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Lumineon,036/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Lumineon,036/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Tirtouga,037/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Tirtouga,037/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Carracosta,038/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Carracosta,038/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Froakie,039/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Froakie,039/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Frogadier,040/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Frogadier,040/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Greninja ex,041/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Crabominable,042/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Crabominable,042/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Chewtle,043/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Chewtle,043/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Drednaw,044/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Drednaw,044/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Veluza,045/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Veluza,045/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Electabuzz,046/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Electabuzz,046/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Electivire,047/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Electivire,047/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Chinchou,048/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Chinchou,048/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Lanturn,049/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Lanturn,049/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Joltik,050/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Joltik,050/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Galvantula ex,051/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Charjabug,052/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Charjabug,052/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Vikavolt,053/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Vikavolt,053/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Togedemaru,054/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Togedemaru,054/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Zeraora,055/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Zeraora,055/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Pawmi,056/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Pawmi,056/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Slowpoke,057/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Slowpoke,057/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Slowking,058/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Slowking,058/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Mewtwo,059/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Mewtwo,059/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Drifloon,060/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Drifloon,060/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Drifblim,061/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Drifblim,061/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Yamask,062/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Yamask,062/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Comfey,063/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Comfey,063/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Milcery,064/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Milcery,064/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Alcremie,065/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Alcremie,065/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Fidough,066/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Fidough,066/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Dachsbun ex,067/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Flittle,068/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Flittle,068/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Espathra,069/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Espathra,069/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Greavard,070/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Greavard,070/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Iron Boulder,071/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Iron Boulder,071/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Cubone,072/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Cubone,072/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Marowak,073/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Marowak,073/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Rhyhorn,074/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Rhyhorn,074/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Rhydon,075/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Rhydon,075/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Rhyperior,076/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Rhyperior,076/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Meditite,077/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Meditite,077/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Meditite,078/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Meditite,078/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Medicham,079/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Medicham,079/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Medicham ex,080/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Riolu,081/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Riolu,081/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Lucario ex,082/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Mienfoo,083/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Mienfoo,083/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Mienshao,084/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Mienshao,084/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Pancham,085/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Pancham,085/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Diancie,086/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Diancie,086/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Crabrawler,087/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Crabrawler,087/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Falinks,088/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Falinks,088/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Garganacl ex,089/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Koraidon,090/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Koraidon,090/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Gulpin,091/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Gulpin,091/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Swalot,092/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Swalot,092/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Pangoro,093/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Pangoro,093/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Impidimp,094/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Impidimp,094/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Morgrem,095/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Morgrem,095/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Grimmsnarl,096/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Grimmsnarl,096/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Bombirdier,097/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Bombirdier,097/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Jirachi,098/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Jirachi,098/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Klink,099/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Klink,099/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Klang,100/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Klang,100/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Klinklang,101/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Klinklang,101/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Meltan,102/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Meltan,102/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Meltan,103/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Meltan,103/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Melmetal,104/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Melmetal,104/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Melmetal ex,105/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Duraludon,106/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Duraludon,106/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Archaludon,107/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Archaludon,107/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Varoom,108/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Varoom,108/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Revavroom,109/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Revavroom,109/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Orthworm ex,110/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Raging Bolt,111/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Raging Bolt,111/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Tauros,112/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Tauros,112/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Eevee,113/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Eevee,113/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Hoothoot,114/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Hoothoot,114/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Noctowl,115/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Noctowl,115/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Glameow,116/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Glameow,116/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Purugly,117/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Purugly,117/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Fan Rotom,118/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Fan Rotom,118/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Bouffalant,119/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Bouffalant,119/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Tornadus,120/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Tornadus,120/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Fletchling,121/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Fletchling,121/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Fletchinder,122/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Fletchinder,122/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Talonflame,123/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Talonflame,123/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Wooloo,124/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Wooloo,124/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Dubwool,125/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Dubwool,125/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Lechonk,126/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Lechonk,126/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Cyclizar,127/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Cyclizar,127/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Terapagos ex,128/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Antique Cover Fossil,129/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Antique Cover Fossil,129/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Antique Root Fossil,130/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Antique Root Fossil,130/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Area Zero Underdepths,131/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Area Zero Underdepths,131/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Briar,132/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Briar,132/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Crispin,133/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Crispin,133/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Deluxe Bomb,134/142,Ace spec,Stellar crown booster pack,Confirmed,,1,
,Glass Trumpet,135/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Glass Trumpet,135/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Grand Tree,136/142,Ace spec,Stellar crown booster pack,Confirmed,,1,
,Gravity Gemstone,137/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Gravity Gemstone,137/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Kofu,138/142,Regular,Stellar crown booster pack,Confirmed,,1,
